Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
53.000000	0.092294	1.563000	85.568000	90.259000	1.493000	85.926000	89.749000	
54.000000	0.092014	1.560000	85.095000	89.984000	1.482000	84.999000	91.086000	
55.000000	0.091730	1.565000	84.684000	89.750000	1.483000	84.503000	90.559000	
56.000000	0.091440	1.568000	84.708000	89.892000	1.474000	86.105000	91.126000	
57.000000	0.091147	1.557000	85.285000	89.984000	1.494000	88.285000	90.357000	
58.000000	0.090849	1.558000	85.437000	90.218000	1.478000	87.009000	91.532000	
59.000000	0.090546	1.556000	85.384000	90.411000	1.493000	86.556000	90.194000	
60.000000	0.090239	1.558000	85.497000	90.197000	1.469000	87.243000	91.207000	
61.000000	0.089928	1.548000	85.805000	90.645000	1.508000	84.223000	89.830000	
62.000000	0.089613	1.554000	85.306000	90.309000	1.473000	88.363000	91.491000	
63.000000	0.089293	1.555000	85.334000	90.208000	1.495000	85.415000	89.951000	
64.000000	0.088969	1.555000	85.186000	90.371000	1.546000	85.010000	88.695000	
65.000000	0.088640	1.553000	85.261000	90.136000	1.502000	85.631000	90.478000	
66.000000	0.088308	1.543000	86.527000	91.002000	1.495000	85.585000	89.830000	
67.000000	0.087971	1.547000	85.635000	90.371000	1.518000	86.812000	89.951000	
68.000000	0.087630	1.543000	86.344000	90.768000	1.485000	87.302000	90.843000	
69.000000	0.087286	1.544000	86.132000	90.523000	1.497000	87.501000	89.465000	
70.000000	0.086937	1.544000	86.342000	90.625000	1.488000	84.961000	89.668000	
71.000000	0.086584	1.536000	86.560000	90.981000	1.503000	86.884000	90.032000	
72.000000	0.086227	1.537000	86.386000	90.839000	1.483000	87.926000	91.045000	
73.000000	0.085866	1.540000	85.756000	90.696000	1.530000	85.635000	88.371000	
74.000000	0.085502	1.535000	86.403000	91.012000	1.494000	87.034000	90.438000	
75.000000	0.085133	1.532000	87.034000	91.266000	1.484000	89.168000	90.276000	
76.000000	0.084761	1.526000	87.649000	91.643000	1.501000	87.338000	89.506000	
77.000000	0.084385	1.529000	86.810000	91.154000	1.499000	86.560000	89.951000	
78.000000	0.084005	1.528000	87.103000	91.164000	1.507000	84.863000	89.830000	
79.000000	0.083622	1.530000	86.897000	91.215000	1.455000	88.628000	92.018000	
80.000000	0.083235	1.528000	86.909000	91.287000	1.448000	88.075000	92.423000	
81.000000	0.082844	1.526000	87.230000	91.338000	1.487000	86.826000	90.681000	
82.000000	0.082450	1.523000	87.330000	91.582000	1.456000	88.213000	92.018000	
83.000000	0.082052	1.521000	87.393000	91.582000	1.461000	88.301000	91.086000	
84.000000	0.081651	1.524000	87.704000	91.623000	1.482000	86.450000	90.154000	
85.000000	0.081247	1.516000	87.696000	91.714000	1.476000	86.576000	90.721000	
86.000000	0.080839	1.515000	87.867000	91.867000	1.480000	86.810000	90.154000	
87.000000	0.080428	1.514000	87.949000	91.846000	1.535000	84.087000	87.763000	
88.000000	0.080013	1.519000	87.934000	91.724000	1.497000	85.486000	90.113000	
89.000000	0.079595	1.517000	87.385000	91.673000	1.473000	86.373000	90.559000	
90.000000	0.079174	1.510000	88.017000	91.938000	1.480000	84.995000	90.600000	
91.000000	0.078750	1.513000	87.218000	91.592000	1.439000	87.454000	92.220000	
92.000000	0.078323	1.514000	87.711000	91.826000	1.458000	87.991000	91.288000	
93.000000	0.077893	1.510000	87.848000	91.857000	1.454000	87.917000	91.410000	
94.000000	0.077460	1.510000	87.903000	92.142000	1.500000	84.076000	89.911000	
95.000000	0.077023	1.509000	87.660000	91.704000	1.459000	87.953000	92.058000	
96.000000	0.076584	1.504000	88.187000	92.254000	1.471000	86.847000	90.559000	
97.000000	0.076142	1.502000	88.594000	92.396000	1.501000	86.110000	89.951000	
98.000000	0.075698	1.501000	88.624000	92.366000	1.462000	89.590000	91.572000	
99.000000	0.075250	1.503000	88.835000	92.203000	1.446000	88.334000	92.342000	
100.000000	0.074800	1.503000	88.212000	92.233000	1.451000	88.676000	91.410000	
101.000000	0.074347	1.500000	88.355000	92.254000	1.441000	88.709000	92.018000	
102.000000	0.073891	1.502000	88.459000	92.345000	1.479000	85.939000	89.830000	
103.000000	0.073433	1.497000	89.052000	92.702000	1.452000	88.542000	92.018000	
104.000000	0.072973	1.498000	88.784000	92.406000	1.466000	87.280000	91.451000	
105.000000	0.072509	1.504000	87.999000	92.060000	1.462000	86.850000	91.410000	
106.000000	0.072044	1.499000	88.175000	92.193000	1.467000	87.778000	90.762000	
107.000000	0.071576	1.490000	89.164000	92.742000	1.461000	87.012000	91.167000	
108.000000	0.071106	1.486000	89.247000	92.925000	1.446000	88.267000	91.896000	
109.000000	0.070633	1.486000	89.282000	92.742000	1.461000	87.666000	91.491000	
110.000000	0.070159	1.484000	89.561000	92.905000	1.465000	85.777000	90.519000	
111.000000	0.069682	1.489000	88.952000	92.661000	1.490000	87.104000	90.478000	
112.000000	0.069203	1.493000	88.984000	92.447000	1.449000	88.338000	92.342000	
113.000000	0.068722	1.486000	89.470000	92.925000	1.504000	87.333000	89.708000	
114.000000	0.068239	1.487000	88.688000	92.671000	1.456000	88.379000	90.559000	
115.000000	0.067754	1.486000	89.064000	92.640000	1.464000	87.784000	90.681000	
116.000000	0.067268	1.482000	89.614000	92.987000	1.449000	87.709000	90.924000	
117.000000	0.066779	1.485000	89.164000	92.803000	1.484000	87.391000	90.316000	
118.000000	0.066288	1.486000	89.437000	92.834000	1.445000	88.267000	92.261000	
119.000000	0.065796	1.476000	90.206000	93.241000	1.474000	87.655000	90.113000	
120.000000	0.065303	1.483000	89.439000	92.793000	1.451000	88.764000	91.734000	
121.000000	0.064807	1.478000	89.993000	93.211000	1.442000	88.988000	92.139000	
122.000000	0.064310	1.476000	90.323000	93.282000	1.488000	87.553000	91.045000	
123.000000	0.063812	1.474000	89.644000	93.190000	1.483000	85.642000	90.478000	
124.000000	0.063312	1.470000	89.830000	93.109000	1.445000	89.578000	92.585000	
125.000000	0.062810	1.469000	90.622000	93.557000	1.442000	88.477000	92.018000	
126.000000	0.062307	1.470000	90.302000	93.475000	1.435000	89.800000	92.382000	
127.000000	0.061803	1.471000	90.288000	93.485000	1.450000	89.138000	91.491000	
128.000000	0.061298	1.465000	90.455000	93.719000	1.464000	87.456000	90.640000	
129.000000	0.060792	1.465000	90.599000	93.577000	1.472000	88.098000	91.126000	
130.000000	0.060284	1.466000	90.662000	93.679000	1.442000	87.862000	92.099000	
131.000000	0.059775	1.467000	90.082000	93.343000	1.440000	89.005000	91.329000	
132.000000	0.059266	1.463000	90.356000	93.658000	1.454000	87.446000	91.491000	
133.000000	0.058755	1.460000	90.721000	93.781000	1.432000	88.805000	92.342000	
134.000000	0.058244	1.457000	90.571000	93.801000	1.448000	88.925000	91.937000	
135.000000	0.057731	1.457000	90.905000	93.943000	1.457000	88.855000	90.883000	
136.000000	0.057218	1.457000	90.985000	93.984000	1.465000	86.928000	91.126000	
137.000000	0.056704	1.453000	91.523000	94.218000	1.469000	88.998000	90.802000	
138.000000	0.056189	1.456000	90.694000	93.760000	1.442000	88.738000	92.180000	
139.000000	0.055674	1.456000	91.243000	94.249000	1.442000	89.170000	92.342000	
140.000000	0.055158	1.453000	91.517000	94.279000	1.442000	89.359000	91.734000	
141.000000	0.054642	1.448000	91.249000	94.157000	1.474000	87.822000	89.870000	
142.000000	0.054125	1.449000	91.255000	94.167000	1.469000	88.415000	91.248000	
143.000000	0.053608	1.442000	91.738000	94.463000	1.444000	89.037000	91.977000	
144.000000	0.053091	1.452000	91.102000	93.964000	1.441000	89.524000	92.139000	
145.000000	0.052573	1.445000	91.567000	94.208000	1.435000	89.795000	92.220000	
146.000000	0.052055	1.441000	91.769000	94.320000	1.430000	89.658000	92.301000	
147.000000	0.051537	1.440000	92.177000	94.656000	1.440000	88.692000	91.937000	
148.000000	0.051018	1.437000	91.927000	94.503000	1.425000	90.079000	92.909000	
149.000000	0.050500	1.437000	92.014000	94.585000	1.425000	89.512000	92.788000	
150.000000	0.049982	1.438000	91.981000	94.636000	1.446000	89.623000	91.775000	
151.000000	0.049463	1.434000	91.895000	94.503000	1.439000	89.028000	92.018000	
152.000000	0.048945	1.429000	92.561000	94.839000	1.439000	89.275000	91.856000	
153.000000	0.048427	1.432000	92.227000	94.809000	1.433000	90.587000	92.585000	
154.000000	0.047909	1.432000	92.255000	94.870000	1.437000	88.345000	91.694000	
155.000000	0.047392	1.428000	92.932000	95.195000	1.452000	88.817000	91.977000	
156.000000	0.046875	1.433000	92.376000	94.798000	1.443000	89.230000	91.937000	
157.000000	0.046358	1.420000	93.044000	95.307000	1.450000	89.354000	91.045000	
158.000000	0.045842	1.433000	92.146000	94.666000	1.445000	88.084000	91.126000	
159.000000	0.045326	1.424000	92.982000	95.145000	1.420000	89.966000	93.031000	
160.000000	0.044811	1.424000	93.109000	95.328000	1.439000	89.130000	91.815000	
161.000000	0.044296	1.415000	93.514000	95.572000	1.441000	90.063000	91.937000	
162.000000	0.043782	1.412000	93.690000	95.715000	1.442000	90.029000	92.099000	
163.000000	0.043269	1.420000	92.922000	95.195000	1.420000	89.878000	92.990000	
164.000000	0.042756	1.416000	93.508000	95.511000	1.443000	89.804000	91.896000	
165.000000	0.042245	1.416000	93.122000	95.358000	1.435000	89.604000	91.572000	
166.000000	0.041734	1.420000	92.963000	95.226000	1.452000	88.977000	91.532000	
167.000000	0.041225	1.418000	93.539000	95.389000	1.415000	90.062000	92.909000	
168.000000	0.040716	1.407000	93.455000	95.633000	1.428000	89.759000	92.707000	
169.000000	0.040208	1.409000	94.010000	95.786000	1.448000	90.391000	91.653000	
170.000000	0.039702	1.403000	94.281000	96.061000	1.421000	90.562000	93.639000	
171.000000	0.039197	1.409000	93.305000	95.582000	1.431000	89.480000	92.504000	
172.000000	0.038693	1.406000	93.943000	95.969000	1.430000	90.745000	92.382000	
173.000000	0.038190	1.407000	93.685000	95.623000	1.429000	89.708000	92.666000	
174.000000	0.037688	1.401000	94.291000	96.061000	1.438000	89.533000	91.815000	
175.000000	0.037188	1.401000	94.467000	96.254000	1.430000	89.417000	92.504000	
176.000000	0.036690	1.400000	94.232000	95.989000	1.422000	88.934000	92.545000	
177.000000	0.036193	1.399000	94.111000	95.939000	1.430000	88.926000	91.694000	
178.000000	0.035697	1.393000	94.678000	96.407000	1.422000	88.646000	92.545000	
179.000000	0.035204	1.394000	94.456000	96.183000	1.417000	89.570000	92.788000	
180.000000	0.034712	1.394000	94.765000	96.315000	1.438000	89.030000	91.572000	
181.000000	0.034221	1.392000	94.501000	96.305000	1.429000	89.001000	91.815000	
182.000000	0.033732	1.394000	94.351000	96.254000	1.423000	90.038000	92.342000	
183.000000	0.033246	1.386000	95.025000	96.610000	1.424000	90.449000	92.301000	
184.000000	0.032761	1.389000	94.589000	96.468000	1.424000	90.195000	92.058000	
185.000000	0.032278	1.384000	94.815000	96.458000	1.437000	89.209000	92.423000	
186.000000	0.031797	1.382000	95.086000	96.763000	1.439000	89.749000	91.977000	
187.000000	0.031318	1.379000	95.461000	96.895000	1.419000	90.333000	92.909000	
188.000000	0.030841	1.382000	95.037000	96.671000	1.438000	90.249000	91.856000	
189.000000	0.030367	1.379000	95.431000	96.865000	1.430000	89.934000	92.504000	
190.000000	0.029894	1.382000	95.142000	96.621000	1.428000	89.267000	92.585000	
191.000000	0.029424	1.375000	95.279000	96.763000	1.415000	89.466000	92.788000	
192.000000	0.028956	1.375000	95.604000	96.916000	1.432000	89.433000	92.301000	
193.000000	0.028491	1.376000	95.571000	96.987000	1.417000	90.091000	93.031000	
194.000000	0.028027	1.376000	95.764000	97.089000	1.418000	89.987000	92.504000	
195.000000	0.027567	1.374000	95.615000	97.079000	1.417000	89.846000	92.545000	
196.000000	0.027109	1.368000	95.897000	97.191000	1.415000	89.733000	92.585000	
197.000000	0.026653	1.368000	96.045000	97.272000	1.429000	90.724000	92.342000	
198.000000	0.026200	1.367000	95.759000	97.191000	1.423000	90.112000	92.545000	
199.000000	0.025750	1.371000	95.667000	97.068000	1.433000	89.678000	91.653000	
200.000000	0.025302	1.367000	95.674000	97.007000	1.440000	90.017000	92.139000	
201.000000	0.024858	1.365000	95.807000	97.221000	1.421000	89.788000	92.423000	
202.000000	0.024416	1.359000	96.466000	97.577000	1.433000	90.359000	92.747000	
203.000000	0.023977	1.362000	96.171000	97.455000	1.426000	89.767000	92.504000	
204.000000	0.023540	1.364000	96.191000	97.353000	1.416000	89.405000	92.626000	
205.000000	0.023107	1.358000	96.409000	97.608000	1.427000	89.763000	92.707000	
206.000000	0.022677	1.354000	96.689000	97.740000	1.433000	90.208000	92.099000	
207.000000	0.022250	1.356000	96.701000	97.761000	1.431000	88.909000	91.977000	
208.000000	0.021826	1.353000	96.771000	97.689000	1.431000	89.908000	91.977000	
209.000000	0.021405	1.355000	96.531000	97.618000	1.421000	90.329000	92.788000	
210.000000	0.020987	1.351000	96.588000	97.659000	1.434000	90.029000	92.220000	
211.000000	0.020572	1.350000	97.084000	97.893000	1.433000	89.426000	92.180000	
212.000000	0.020161	1.349000	96.793000	97.801000	1.431000	89.866000	92.180000	
213.000000	0.019753	1.347000	96.701000	97.822000	1.428000	89.079000	92.828000	
214.000000	0.019349	1.348000	96.955000	97.832000	1.427000	89.246000	91.937000	
215.000000	0.018948	1.343000	97.073000	98.015000	1.422000	90.478000	92.666000	
216.000000	0.018550	1.347000	97.175000	98.005000	1.433000	89.233000	92.180000	
217.000000	0.018156	1.341000	96.969000	97.964000	1.418000	90.417000	92.828000	
218.000000	0.017765	1.337000	97.298000	98.168000	1.431000	89.841000	92.058000	
219.000000	0.017378	1.339000	97.574000	98.310000	1.422000	90.275000	92.828000	
220.000000	0.016995	1.338000	97.265000	98.086000	1.422000	88.930000	92.423000	
221.000000	0.016615	1.338000	97.200000	98.076000	1.413000	89.557000	93.112000	
222.000000	0.016239	1.337000	97.480000	98.270000	1.436000	89.671000	92.058000	
223.000000	0.015867	1.335000	97.404000	98.239000	1.435000	89.754000	92.139000	
224.000000	0.015498	1.336000	97.429000	98.249000	1.425000	89.955000	92.220000	
225.000000	0.015134	1.334000	97.684000	98.341000	1.431000	90.180000	92.545000	
226.000000	0.014773	1.331000	97.739000	98.382000	1.444000	89.251000	91.451000	
227.000000	0.014416	1.332000	97.685000	98.412000	1.429000	89.922000	92.464000	
228.000000	0.014063	1.327000	98.095000	98.636000	1.428000	89.629000	92.382000	
229.000000	0.013714	1.325000	98.073000	98.646000	1.424000	89.887000	92.788000	
230.000000	0.013370	1.325000	98.340000	98.819000	1.432000	89.758000	92.585000	
231.000000	0.013029	1.326000	98.088000	98.616000	1.430000	90.030000	92.545000	
232.000000	0.012692	1.321000	98.131000	98.758000	1.445000	89.542000	92.099000	
233.000000	0.012360	1.322000	98.187000	98.789000	1.429000	90.317000	92.747000	
234.000000	0.012031	1.321000	98.386000	98.819000	1.448000	90.300000	92.423000	
235.000000	0.011707	1.324000	98.165000	98.768000	1.433000	90.428000	92.504000	
236.000000	0.011387	1.321000	98.099000	98.717000	1.428000	90.020000	92.220000	
237.000000	0.011072	1.318000	98.399000	98.931000	1.429000	90.262000	92.504000	
238.000000	0.010761	1.317000	98.302000	98.850000	1.421000	89.866000	92.869000	
239.000000	0.010454	1.317000	98.291000	98.829000	1.434000	89.754000	92.545000	
240.000000	0.010151	1.317000	98.496000	98.901000	1.425000	89.834000	92.585000	
241.000000	0.009853	1.319000	98.217000	98.738000	1.430000	89.716000	92.504000	
242.000000	0.009560	1.313000	98.734000	99.094000	1.436000	89.746000	92.382000	
243.000000	0.009270	1.312000	98.650000	99.064000	1.438000	89.941000	92.018000	
244.000000	0.008986	1.312000	98.595000	99.013000	1.438000	89.478000	91.896000	
245.000000	0.008706	1.315000	98.339000	98.829000	1.426000	89.942000	92.382000	
246.000000	0.008430	1.309000	98.745000	99.114000	1.423000	89.317000	92.545000	
247.000000	0.008159	1.308000	98.877000	99.175000	1.432000	89.463000	92.423000	
248.000000	0.007893	1.310000	98.795000	99.186000	1.447000	89.863000	91.937000	
249.000000	0.007632	1.309000	98.789000	99.145000	1.437000	89.659000	92.220000	
250.000000	0.007375	1.310000	98.876000	99.206000	1.430000	89.678000	92.504000	
251.000000	0.007123	1.308000	98.801000	99.114000	1.429000	89.667000	92.423000	
252.000000	0.006875	1.306000	98.922000	99.226000	1.430000	90.012000	92.747000	
253.000000	0.006633	1.305000	98.884000	99.277000	1.434000	90.342000	92.747000	
254.000000	0.006395	1.305000	99.018000	99.298000	1.443000	89.671000	91.937000	
255.000000	0.006162	1.303000	99.101000	99.328000	1.433000	89.820000	92.342000	
256.000000	0.005934	1.304000	98.982000	99.277000	1.426000	90.183000	93.112000	
257.000000	0.005711	1.302000	99.023000	99.338000	1.430000	90.021000	92.545000	
258.000000	0.005493	1.301000	99.171000	99.420000	1.431000	89.629000	92.545000	
259.000000	0.005279	1.302000	99.095000	99.349000	1.437000	90.033000	92.707000	
260.000000	0.005071	1.300000	99.229000	99.430000	1.434000	89.984000	92.626000	
261.000000	0.004868	1.299000	99.050000	99.349000	1.426000	90.187000	92.950000	
262.000000	0.004669	1.300000	99.171000	99.461000	1.431000	89.778000	92.666000	
263.000000	0.004476	1.299000	99.031000	99.318000	1.432000	89.995000	92.788000	
264.000000	0.004288	1.298000	99.268000	99.481000	1.430000	89.812000	92.747000	
265.000000	0.004105	1.298000	99.297000	99.471000	1.435000	89.441000	92.180000	
266.000000	0.003926	1.299000	99.144000	99.389000	1.439000	89.424000	92.261000	
267.000000	0.003753	1.298000	99.110000	99.440000	1.440000	89.616000	92.545000	
268.000000	0.003585	1.299000	99.280000	99.481000	1.433000	90.408000	92.747000	
269.000000	0.003423	1.296000	99.381000	99.583000	1.433000	90.516000	92.788000	
270.000000	0.003265	1.296000	99.226000	99.471000	1.435000	90.458000	92.707000	
271.000000	0.003113	1.298000	99.104000	99.349000	1.434000	89.608000	92.747000	
272.000000	0.002965	1.296000	99.450000	99.613000	1.434000	90.208000	92.585000	
273.000000	0.002823	1.296000	99.407000	99.583000	1.436000	90.091000	92.869000	
274.000000	0.002687	1.295000	99.427000	99.583000	1.437000	90.066000	92.585000	
275.000000	0.002555	1.294000	99.443000	99.613000	1.441000	90.112000	92.504000	
276.000000	0.002429	1.295000	99.489000	99.613000	1.436000	89.937000	92.626000	
277.000000	0.002308	1.294000	99.454000	99.603000	1.437000	90.195000	92.828000	
278.000000	0.002192	1.294000	99.416000	99.542000	1.431000	89.625000	92.666000	
279.000000	0.002082	1.293000	99.426000	99.623000	1.435000	89.616000	92.504000	
280.000000	0.001977	1.294000	99.338000	99.542000	1.437000	89.925000	92.464000	
281.000000	0.001877	1.294000	99.384000	99.583000	1.435000	90.016000	92.788000	
282.000000	0.001782	1.293000	99.371000	99.593000	1.438000	89.853000	92.504000	
283.000000	0.001693	1.292000	99.577000	99.695000	1.437000	89.766000	92.747000	
284.000000	0.001609	1.293000	99.451000	99.613000	1.442000	89.624000	92.666000	
285.000000	0.001531	1.293000	99.561000	99.705000	1.440000	89.570000	92.585000	
286.000000	0.001458	1.292000	99.567000	99.715000	1.438000	89.962000	92.707000	
287.000000	0.001390	1.292000	99.547000	99.674000	1.437000	89.462000	92.585000	
288.000000	0.001328	1.293000	99.501000	99.674000	1.435000	89.545000	92.828000	
289.000000	0.001271	1.292000	99.511000	99.644000	1.438000	89.941000	92.545000	
290.000000	0.001220	1.292000	99.551000	99.674000	1.439000	89.870000	92.747000	
291.000000	0.001174	1.291000	99.456000	99.603000	1.440000	90.241000	92.788000	
292.000000	0.001133	1.291000	99.634000	99.725000	1.437000	89.633000	92.747000	
293.000000	0.001098	1.291000	99.512000	99.664000	1.437000	90.053000	92.990000	
294.000000	0.001068	1.290000	99.599000	99.705000	1.435000	89.920000	92.950000	
295.000000	0.001043	1.291000	99.585000	99.684000	1.436000	90.278000	93.031000	
296.000000	0.001024	1.292000	99.544000	99.654000	1.436000	90.120000	92.950000	
297.000000	0.001011	1.291000	99.624000	99.725000	1.439000	89.733000	92.626000	
298.000000	0.001003	1.290000	99.562000	99.695000	1.438000	90.324000	93.112000	
299.000000	0.001000	1.290000	99.674000	99.776000	1.437000	90.362000	92.909000	
