Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
79.000000	0.083622	1.547000	85.659000	90.421000	1.502000	85.872000	89.222000	
80.000000	0.083235	1.542000	86.393000	90.849000	1.495000	85.065000	90.194000	
81.000000	0.082844	1.545000	86.408000	90.706000	1.469000	87.642000	91.613000	
82.000000	0.082450	1.545000	85.879000	90.442000	1.479000	88.106000	91.613000	
83.000000	0.082052	1.545000	85.517000	90.411000	1.494000	86.366000	90.559000	
84.000000	0.081651	1.542000	85.997000	90.564000	1.521000	86.118000	89.019000	
85.000000	0.081247	1.537000	86.275000	90.991000	1.530000	85.577000	88.088000	
86.000000	0.080839	1.538000	86.281000	91.042000	1.504000	85.224000	89.992000	
87.000000	0.080428	1.533000	86.922000	91.297000	1.472000	88.329000	91.572000	
88.000000	0.080013	1.536000	86.409000	90.981000	1.514000	85.366000	89.222000	
89.000000	0.079595	1.535000	86.081000	90.788000	1.492000	85.825000	90.478000	
90.000000	0.079174	1.533000	87.172000	91.297000	1.467000	88.180000	91.734000	
91.000000	0.078750	1.529000	86.568000	91.348000	1.475000	88.433000	90.924000	
92.000000	0.078323	1.528000	86.722000	91.073000	1.504000	85.430000	89.425000	
93.000000	0.077893	1.534000	86.439000	90.971000	1.466000	86.102000	91.167000	
94.000000	0.077460	1.534000	85.786000	90.676000	1.491000	87.431000	90.559000	
95.000000	0.077023	1.527000	86.872000	91.185000	1.477000	87.376000	91.694000	
96.000000	0.076584	1.532000	86.627000	91.093000	1.471000	86.826000	90.559000	
97.000000	0.076142	1.524000	87.538000	91.633000	1.503000	85.230000	89.911000	
98.000000	0.075698	1.525000	86.812000	91.226000	1.489000	87.241000	90.113000	
99.000000	0.075250	1.517000	87.418000	91.704000	1.469000	87.104000	90.883000	
100.000000	0.074800	1.526000	87.175000	91.358000	1.488000	87.759000	90.843000	
101.000000	0.074347	1.527000	86.632000	91.032000	1.475000	87.372000	89.951000	
102.000000	0.073891	1.517000	87.773000	91.958000	1.475000	87.362000	90.478000	
103.000000	0.073433	1.521000	87.029000	91.480000	1.470000	88.676000	92.018000	
104.000000	0.072973	1.518000	87.091000	91.490000	1.462000	88.299000	91.451000	
105.000000	0.072509	1.515000	87.684000	91.694000	1.444000	87.708000	92.018000	
106.000000	0.072044	1.515000	87.594000	91.704000	1.510000	86.203000	89.303000	
107.000000	0.071576	1.513000	87.617000	91.714000	1.485000	87.128000	88.938000	
108.000000	0.071106	1.512000	87.608000	91.857000	1.476000	87.081000	90.438000	
109.000000	0.070633	1.511000	87.952000	91.897000	1.487000	87.244000	90.235000	
110.000000	0.070159	1.511000	87.665000	91.785000	1.463000	89.046000	91.694000	
111.000000	0.069682	1.507000	88.241000	92.111000	1.469000	87.042000	90.640000	
112.000000	0.069203	1.507000	87.641000	91.826000	1.453000	88.522000	91.734000	
113.000000	0.068722	1.508000	87.910000	91.836000	1.452000	87.950000	91.613000	
114.000000	0.068239	1.508000	87.978000	91.979000	1.478000	88.305000	90.154000	
115.000000	0.067754	1.500000	88.846000	92.457000	1.489000	88.260000	89.546000	
116.000000	0.067268	1.508000	88.064000	92.132000	1.454000	89.218000	92.139000	
117.000000	0.066779	1.498000	88.458000	92.386000	1.501000	85.560000	89.951000	
118.000000	0.066288	1.500000	87.909000	92.121000	1.458000	89.063000	91.694000	
119.000000	0.065796	1.501000	88.788000	92.366000	1.456000	88.949000	92.058000	
120.000000	0.065303	1.496000	88.201000	92.274000	1.469000	88.019000	91.329000	
121.000000	0.064807	1.495000	88.237000	92.376000	1.451000	88.605000	91.734000	
122.000000	0.064310	1.494000	88.791000	92.600000	1.466000	87.913000	90.924000	
123.000000	0.063812	1.496000	88.607000	92.427000	1.441000	89.755000	92.220000	
124.000000	0.063312	1.491000	88.933000	92.752000	1.446000	89.305000	91.451000	
125.000000	0.062810	1.486000	89.274000	92.976000	1.472000	88.501000	90.964000	
126.000000	0.062307	1.488000	88.385000	92.498000	1.431000	88.713000	92.828000	
127.000000	0.061803	1.488000	89.117000	92.854000	1.454000	89.389000	91.532000	
128.000000	0.061298	1.490000	89.134000	92.610000	1.482000	88.814000	89.668000	
129.000000	0.060792	1.485000	88.998000	92.630000	1.435000	89.475000	92.342000	
130.000000	0.060284	1.484000	89.736000	93.027000	1.452000	87.984000	91.613000	
131.000000	0.059775	1.478000	89.106000	92.864000	1.467000	88.206000	90.964000	
132.000000	0.059266	1.480000	89.564000	93.170000	1.441000	88.991000	92.504000	
133.000000	0.058755	1.480000	89.935000	93.129000	1.456000	89.547000	91.572000	
134.000000	0.058244	1.482000	88.750000	92.640000	1.458000	88.551000	90.762000	
135.000000	0.057731	1.479000	89.514000	93.068000	1.468000	88.075000	90.357000	
136.000000	0.057218	1.474000	90.003000	93.282000	1.428000	89.428000	92.666000	
137.000000	0.056704	1.474000	89.415000	93.068000	1.460000	89.409000	91.613000	
138.000000	0.056189	1.474000	89.786000	93.139000	1.440000	88.342000	91.572000	
139.000000	0.055674	1.471000	90.138000	93.434000	1.439000	89.126000	91.896000	
140.000000	0.055158	1.473000	89.936000	93.302000	1.470000	88.948000	91.288000	
141.000000	0.054642	1.462000	90.487000	93.597000	1.472000	87.376000	90.276000	
142.000000	0.054125	1.472000	89.790000	93.241000	1.444000	87.651000	91.370000	
143.000000	0.053608	1.466000	90.263000	93.536000	1.486000	86.910000	89.384000	
144.000000	0.053091	1.470000	89.896000	93.231000	1.444000	89.512000	91.977000	
145.000000	0.052573	1.461000	90.812000	93.750000	1.440000	89.154000	91.491000	
146.000000	0.052055	1.467000	90.478000	93.587000	1.419000	89.854000	93.395000	
147.000000	0.051537	1.462000	90.566000	93.689000	1.447000	89.116000	92.099000	
148.000000	0.051018	1.456000	90.983000	93.913000	1.436000	89.316000	92.018000	
149.000000	0.050500	1.456000	90.271000	93.628000	1.449000	89.345000	91.370000	
150.000000	0.049982	1.460000	91.109000	93.974000	1.470000	87.678000	89.830000	
151.000000	0.049463	1.454000	90.848000	94.096000	1.449000	89.428000	90.802000	
152.000000	0.048945	1.453000	91.146000	93.984000	1.446000	88.329000	91.937000	
153.000000	0.048427	1.452000	91.157000	94.066000	1.437000	89.300000	92.018000	
154.000000	0.047909	1.453000	91.002000	93.923000	1.424000	89.058000	92.585000	
155.000000	0.047392	1.444000	91.787000	94.575000	1.448000	89.242000	91.694000	
156.000000	0.046875	1.446000	91.495000	94.249000	1.447000	88.946000	91.370000	
157.000000	0.046358	1.448000	91.445000	94.269000	1.418000	90.183000	92.990000	
158.000000	0.045842	1.444000	91.633000	94.513000	1.446000	88.087000	91.775000	
159.000000	0.045326	1.445000	91.955000	94.463000	1.444000	89.641000	91.207000	
160.000000	0.044811	1.440000	91.795000	94.615000	1.436000	89.576000	92.058000	
161.000000	0.044296	1.437000	92.028000	94.778000	1.444000	89.730000	91.856000	
162.000000	0.043782	1.439000	91.980000	94.503000	1.436000	88.587000	91.775000	
163.000000	0.043269	1.436000	92.094000	94.798000	1.448000	89.055000	91.167000	
164.000000	0.042756	1.437000	91.701000	94.473000	1.438000	87.302000	91.086000	
165.000000	0.042245	1.437000	91.845000	94.554000	1.427000	89.095000	92.301000	
166.000000	0.041734	1.434000	92.433000	94.829000	1.455000	89.114000	90.600000	
167.000000	0.041225	1.428000	92.804000	95.175000	1.427000	89.437000	92.301000	
168.000000	0.040716	1.433000	92.257000	94.727000	1.422000	90.312000	93.112000	
169.000000	0.040208	1.427000	92.305000	94.982000	1.425000	89.453000	92.180000	
170.000000	0.039702	1.426000	92.550000	95.073000	1.413000	90.387000	93.436000	
171.000000	0.039197	1.427000	92.628000	95.063000	1.445000	88.165000	90.721000	
172.000000	0.038693	1.424000	93.127000	95.145000	1.441000	88.958000	91.491000	
173.000000	0.038190	1.426000	92.903000	95.246000	1.444000	88.294000	91.167000	
174.000000	0.037688	1.425000	92.598000	94.992000	1.450000	89.008000	91.734000	
175.000000	0.037188	1.423000	92.576000	95.165000	1.464000	89.978000	89.870000	
176.000000	0.036690	1.418000	93.444000	95.633000	1.422000	90.249000	92.342000	
177.000000	0.036193	1.417000	93.026000	95.257000	1.425000	88.522000	92.018000	
178.000000	0.035697	1.417000	93.053000	95.307000	1.423000	89.080000	92.261000	
179.000000	0.035204	1.415000	93.214000	95.511000	1.424000	88.738000	92.099000	
180.000000	0.034712	1.412000	93.770000	95.633000	1.429000	89.295000	92.139000	
181.000000	0.034221	1.409000	93.626000	95.684000	1.430000	89.095000	92.018000	
182.000000	0.033732	1.409000	93.842000	95.806000	1.427000	89.926000	92.464000	
183.000000	0.033246	1.408000	93.551000	95.552000	1.436000	88.945000	91.734000	
184.000000	0.032761	1.404000	94.221000	95.959000	1.434000	90.042000	92.139000	
185.000000	0.032278	1.405000	94.159000	95.959000	1.428000	88.275000	91.937000	
186.000000	0.031797	1.399000	94.478000	96.193000	1.425000	89.371000	92.342000	
187.000000	0.031318	1.399000	94.337000	96.122000	1.427000	89.300000	92.828000	
188.000000	0.030841	1.400000	94.169000	96.162000	1.429000	89.249000	91.977000	
189.000000	0.030367	1.396000	94.617000	96.274000	1.433000	89.148000	91.126000	
190.000000	0.029894	1.393000	94.327000	96.336000	1.427000	90.338000	91.937000	
191.000000	0.029424	1.397000	94.099000	96.010000	1.437000	88.973000	91.775000	
192.000000	0.028956	1.387000	95.206000	96.712000	1.418000	89.880000	92.950000	
193.000000	0.028491	1.395000	94.645000	96.376000	1.428000	89.000000	91.896000	
194.000000	0.028027	1.397000	94.414000	96.224000	1.423000	89.533000	92.058000	
195.000000	0.027567	1.389000	94.770000	96.559000	1.416000	89.867000	92.342000	
196.000000	0.027109	1.390000	94.670000	96.285000	1.440000	89.388000	91.410000	
197.000000	0.026653	1.386000	94.622000	96.376000	1.447000	88.909000	91.207000	
198.000000	0.026200	1.385000	95.080000	96.722000	1.425000	89.934000	92.180000	
199.000000	0.025750	1.384000	94.920000	96.580000	1.419000	90.083000	92.828000	
200.000000	0.025302	1.380000	95.178000	96.682000	1.419000	89.441000	92.423000	
201.000000	0.024858	1.378000	95.378000	96.794000	1.425000	89.709000	92.626000	
202.000000	0.024416	1.379000	95.120000	96.671000	1.417000	89.974000	92.626000	
203.000000	0.023977	1.374000	95.822000	97.201000	1.446000	89.866000	91.329000	
204.000000	0.023540	1.377000	95.581000	96.936000	1.416000	89.483000	92.828000	
205.000000	0.023107	1.372000	95.556000	96.956000	1.410000	89.834000	92.666000	
206.000000	0.022677	1.369000	95.756000	97.099000	1.439000	89.784000	91.288000	
207.000000	0.022250	1.368000	95.765000	97.170000	1.428000	90.396000	92.261000	
208.000000	0.021826	1.367000	95.810000	97.170000	1.430000	89.622000	92.220000	
209.000000	0.021405	1.369000	96.143000	97.282000	1.414000	90.049000	92.464000	
210.000000	0.020987	1.366000	96.484000	97.608000	1.417000	90.649000	93.436000	
211.000000	0.020572	1.366000	95.995000	97.292000	1.425000	89.449000	92.301000	
212.000000	0.020161	1.362000	95.986000	97.353000	1.416000	90.792000	92.909000	
213.000000	0.019753	1.361000	96.333000	97.486000	1.429000	90.158000	92.504000	
214.000000	0.019349	1.361000	96.141000	97.425000	1.432000	90.283000	92.180000	
215.000000	0.018948	1.358000	96.526000	97.638000	1.416000	89.987000	92.990000	
216.000000	0.018550	1.358000	96.518000	97.577000	1.431000	89.742000	92.180000	
217.000000	0.018156	1.355000	96.503000	97.679000	1.435000	89.383000	91.532000	
218.000000	0.017765	1.354000	96.881000	97.832000	1.422000	89.941000	92.423000	
219.000000	0.017378	1.350000	96.920000	97.893000	1.426000	90.221000	92.423000	
220.000000	0.016995	1.354000	96.863000	97.801000	1.434000	89.053000	91.856000	
221.000000	0.016615	1.350000	96.762000	97.873000	1.433000	90.583000	92.626000	
222.000000	0.016239	1.346000	97.073000	97.944000	1.441000	89.330000	91.491000	
223.000000	0.015867	1.347000	97.195000	97.995000	1.418000	89.159000	92.261000	
224.000000	0.015498	1.344000	96.910000	97.923000	1.421000	89.430000	92.342000	
225.000000	0.015134	1.344000	96.903000	97.923000	1.429000	90.650000	92.464000	
226.000000	0.014773	1.343000	97.260000	98.086000	1.434000	89.175000	91.775000	
227.000000	0.014416	1.342000	97.242000	98.208000	1.427000	89.858000	92.382000	
228.000000	0.014063	1.341000	97.229000	98.158000	1.420000	90.195000	92.747000	
229.000000	0.013714	1.339000	97.566000	98.300000	1.429000	89.362000	92.220000	
230.000000	0.013370	1.335000	97.502000	98.280000	1.443000	89.338000	91.653000	
231.000000	0.013029	1.337000	97.567000	98.290000	1.442000	89.605000	92.099000	
232.000000	0.012692	1.335000	97.407000	98.249000	1.431000	89.717000	92.180000	
233.000000	0.012360	1.333000	97.542000	98.392000	1.435000	90.350000	92.504000	
234.000000	0.012031	1.332000	97.615000	98.361000	1.425000	90.541000	92.747000	
235.000000	0.011707	1.331000	97.825000	98.493000	1.426000	89.605000	92.545000	
236.000000	0.011387	1.328000	97.876000	98.595000	1.422000	89.721000	92.585000	
237.000000	0.011072	1.328000	98.054000	98.656000	1.437000	90.037000	92.261000	
238.000000	0.010761	1.326000	97.885000	98.555000	1.423000	90.370000	92.828000	
239.000000	0.010454	1.325000	98.019000	98.768000	1.427000	90.129000	92.788000	
240.000000	0.010151	1.328000	98.006000	98.636000	1.437000	89.558000	92.139000	
241.000000	0.009853	1.325000	98.373000	98.880000	1.440000	89.670000	92.058000	
242.000000	0.009560	1.325000	98.068000	98.738000	1.440000	89.867000	92.018000	
243.000000	0.009270	1.322000	98.239000	98.758000	1.431000	89.820000	92.666000	
244.000000	0.008986	1.323000	98.033000	98.677000	1.425000	90.453000	92.747000	
245.000000	0.008706	1.318000	98.334000	98.901000	1.425000	90.566000	93.152000	
246.000000	0.008430	1.319000	98.295000	98.840000	1.417000	90.458000	93.314000	
247.000000	0.008159	1.320000	98.127000	98.789000	1.421000	90.333000	92.909000	
248.000000	0.007893	1.317000	98.289000	98.850000	1.435000	90.046000	92.342000	
249.000000	0.007632	1.320000	98.327000	98.850000	1.423000	90.537000	93.071000	
250.000000	0.007375	1.318000	98.541000	98.992000	1.435000	89.829000	92.342000	
251.000000	0.007123	1.316000	98.358000	98.860000	1.429000	90.845000	93.274000	
252.000000	0.006875	1.313000	98.636000	99.033000	1.441000	90.258000	92.301000	
253.000000	0.006633	1.314000	98.604000	99.043000	1.437000	89.825000	92.504000	
254.000000	0.006395	1.312000	98.770000	99.155000	1.432000	89.999000	92.707000	
255.000000	0.006162	1.310000	98.865000	99.216000	1.443000	90.037000	92.423000	
256.000000	0.005934	1.310000	98.844000	99.216000	1.432000	90.216000	92.626000	
257.000000	0.005711	1.310000	98.903000	99.216000	1.442000	89.974000	92.018000	
258.000000	0.005493	1.308000	98.847000	99.196000	1.429000	90.112000	92.869000	
259.000000	0.005279	1.307000	98.785000	99.206000	1.430000	90.449000	92.788000	
260.000000	0.005071	1.307000	98.864000	99.226000	1.433000	90.858000	93.233000	
261.000000	0.004868	1.310000	98.791000	99.226000	1.433000	90.245000	92.464000	
262.000000	0.004669	1.305000	99.070000	99.349000	1.442000	90.078000	92.382000	
263.000000	0.004476	1.307000	99.043000	99.298000	1.438000	90.025000	92.585000	
264.000000	0.004288	1.307000	98.798000	99.196000	1.440000	89.692000	92.382000	
265.000000	0.004105	1.305000	98.918000	99.237000	1.436000	90.487000	92.666000	
266.000000	0.003926	1.305000	98.936000	99.318000	1.435000	90.592000	92.545000	
267.000000	0.003753	1.304000	98.938000	99.328000	1.436000	90.245000	92.788000	
268.000000	0.003585	1.305000	98.734000	99.216000	1.431000	90.912000	92.990000	
269.000000	0.003423	1.303000	99.031000	99.349000	1.432000	90.462000	92.707000	
270.000000	0.003265	1.303000	99.097000	99.359000	1.438000	90.413000	92.626000	
271.000000	0.003113	1.301000	99.220000	99.471000	1.439000	90.420000	92.747000	
272.000000	0.002965	1.301000	99.217000	99.420000	1.429000	91.041000	93.112000	
273.000000	0.002823	1.301000	99.223000	99.471000	1.435000	90.670000	92.828000	
274.000000	0.002687	1.300000	99.394000	99.562000	1.437000	90.392000	92.747000	
275.000000	0.002555	1.301000	99.243000	99.471000	1.439000	90.500000	92.626000	
276.000000	0.002429	1.301000	99.267000	99.481000	1.437000	90.324000	92.747000	
277.000000	0.002308	1.299000	99.162000	99.430000	1.435000	90.445000	92.950000	
278.000000	0.002192	1.300000	99.259000	99.481000	1.438000	90.295000	92.707000	
279.000000	0.002082	1.298000	99.307000	99.491000	1.434000	90.520000	92.869000	
280.000000	0.001977	1.300000	99.259000	99.450000	1.436000	90.558000	92.788000	
281.000000	0.001877	1.298000	99.370000	99.552000	1.434000	90.583000	92.990000	
282.000000	0.001782	1.296000	99.452000	99.583000	1.437000	90.516000	92.747000	
283.000000	0.001693	1.297000	99.424000	99.572000	1.434000	90.653000	92.950000	
284.000000	0.001609	1.297000	99.279000	99.511000	1.436000	90.878000	92.990000	
285.000000	0.001531	1.296000	99.278000	99.522000	1.436000	90.449000	92.950000	
286.000000	0.001458	1.296000	99.446000	99.613000	1.436000	90.212000	92.585000	
287.000000	0.001390	1.296000	99.432000	99.634000	1.442000	90.424000	92.585000	
288.000000	0.001328	1.296000	99.483000	99.623000	1.441000	90.245000	92.626000	
289.000000	0.001271	1.296000	99.363000	99.583000	1.438000	90.441000	92.828000	
290.000000	0.001220	1.295000	99.430000	99.572000	1.436000	90.591000	93.031000	
291.000000	0.001174	1.296000	99.477000	99.613000	1.439000	90.820000	92.909000	
292.000000	0.001133	1.296000	99.389000	99.583000	1.437000	90.358000	92.666000	
293.000000	0.001098	1.296000	99.404000	99.593000	1.443000	90.170000	92.626000	
294.000000	0.001068	1.295000	99.438000	99.593000	1.443000	90.408000	92.707000	
295.000000	0.001043	1.294000	99.497000	99.674000	1.441000	90.541000	92.626000	
296.000000	0.001024	1.295000	99.456000	99.623000	1.442000	90.683000	92.828000	
297.000000	0.001011	1.294000	99.513000	99.684000	1.445000	90.262000	92.382000	
298.000000	0.001003	1.293000	99.537000	99.664000	1.438000	90.270000	92.666000	
299.000000	0.001000	1.294000	99.532000	99.705000	1.439000	90.641000	92.788000	
