Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
39.000000	0.095721	1.810000	68.763000	79.041000	1.663000	74.294000	82.699000	
40.000000	0.095507	1.809000	68.252000	78.858000	1.851000	65.351000	74.595000	
41.000000	0.095289	1.803000	68.402000	79.041000	1.925000	63.294000	71.475000	
42.000000	0.095066	1.799000	69.108000	79.682000	1.715000	74.374000	80.997000	
43.000000	0.094838	1.797000	68.559000	79.204000	1.711000	72.923000	81.159000	
44.000000	0.094605	1.795000	69.610000	79.682000	1.742000	71.978000	80.065000	
45.000000	0.094367	1.778000	69.987000	80.059000	1.725000	70.606000	80.713000	
46.000000	0.094125	1.783000	70.237000	80.334000	1.703000	74.100000	82.050000	
47.000000	0.093877	1.789000	69.068000	79.672000	1.740000	70.127000	79.254000	
48.000000	0.093625	1.781000	69.252000	79.723000	1.645000	77.044000	82.861000	
49.000000	0.093368	1.776000	70.614000	80.161000	1.778000	72.383000	78.282000	
50.000000	0.093107	1.764000	71.316000	80.924000	1.671000	74.879000	84.076000	
51.000000	0.092841	1.779000	70.467000	80.100000	1.811000	72.025000	77.310000	
52.000000	0.092570	1.768000	70.676000	80.314000	1.754000	72.231000	78.728000	
53.000000	0.092294	1.767000	71.363000	80.863000	1.923000	64.903000	72.447000	
54.000000	0.092014	1.768000	70.771000	80.772000	2.011000	62.242000	66.613000	
55.000000	0.091730	1.761000	71.521000	81.016000	1.777000	68.070000	77.391000	
56.000000	0.091440	1.751000	71.686000	81.311000	1.748000	72.719000	80.956000	
57.000000	0.091147	1.759000	72.237000	81.311000	1.642000	75.978000	85.211000	
58.000000	0.090849	1.744000	72.281000	81.820000	1.875000	67.673000	74.716000	
59.000000	0.090546	1.750000	72.201000	81.474000	1.730000	72.172000	79.295000	
60.000000	0.090239	1.736000	72.991000	82.176000	1.685000	76.870000	82.699000	
61.000000	0.089928	1.744000	72.332000	81.484000	1.679000	73.545000	82.942000	
62.000000	0.089613	1.746000	73.113000	81.952000	1.690000	75.206000	81.645000	
63.000000	0.089293	1.731000	73.499000	82.339000	1.994000	61.417000	67.626000	
64.000000	0.088969	1.738000	73.043000	82.105000	1.624000	79.222000	85.454000	
65.000000	0.088640	1.737000	73.084000	81.708000	1.612000	79.924000	85.170000	
66.000000	0.088308	1.740000	72.301000	81.718000	1.692000	76.199000	82.577000	
67.000000	0.087971	1.721000	73.855000	82.655000	1.711000	71.446000	81.402000	
68.000000	0.087630	1.729000	73.924000	82.431000	1.801000	68.407000	76.094000	
69.000000	0.087286	1.722000	73.724000	82.482000	1.616000	76.675000	84.968000	
70.000000	0.086937	1.719000	74.235000	82.950000	1.649000	76.187000	83.468000	
71.000000	0.086584	1.716000	73.507000	82.482000	1.884000	63.666000	75.972000	
72.000000	0.086227	1.710000	74.854000	83.439000	1.801000	71.420000	76.783000	
73.000000	0.085866	1.718000	73.877000	82.868000	1.734000	74.797000	80.916000	
74.000000	0.085502	1.708000	73.706000	82.685000	1.776000	72.832000	79.660000	
75.000000	0.085133	1.708000	74.422000	82.930000	1.665000	77.957000	82.455000	
76.000000	0.084761	1.706000	74.773000	83.316000	1.746000	72.600000	79.781000	
77.000000	0.084385	1.709000	74.559000	83.103000	1.895000	66.870000	73.622000	
78.000000	0.084005	1.708000	75.022000	83.327000	1.668000	76.156000	83.144000	
79.000000	0.083622	1.701000	75.118000	83.632000	1.608000	79.821000	86.183000	
80.000000	0.083235	1.697000	76.466000	84.263000	1.941000	68.712000	71.434000	
81.000000	0.082844	1.694000	75.691000	83.785000	1.849000	66.522000	76.053000	
82.000000	0.082450	1.703000	75.704000	83.652000	1.773000	71.956000	78.282000	
83.000000	0.082052	1.692000	76.067000	84.192000	1.690000	74.998000	81.929000	
84.000000	0.081651	1.695000	75.661000	83.642000	1.706000	74.780000	81.767000	
85.000000	0.081247	1.699000	75.635000	83.744000	1.745000	74.486000	80.186000	
86.000000	0.080839	1.695000	75.661000	83.947000	1.921000	64.401000	72.569000	
87.000000	0.080428	1.690000	75.922000	83.968000	1.672000	76.601000	82.861000	
88.000000	0.080013	1.685000	76.783000	84.599000	1.809000	66.085000	75.689000	
89.000000	0.079595	1.685000	75.658000	84.182000	1.629000	82.139000	85.656000	
90.000000	0.079174	1.693000	76.050000	83.836000	2.146000	60.980000	64.870000	
91.000000	0.078750	1.691000	75.759000	84.049000	1.580000	80.493000	87.723000	
92.000000	0.078323	1.680000	76.407000	84.365000	1.791000	66.141000	76.175000	
93.000000	0.077893	1.677000	77.096000	84.853000	1.884000	67.370000	75.689000	
94.000000	0.077460	1.673000	76.903000	84.731000	1.612000	77.048000	85.940000	
95.000000	0.077023	1.675000	76.340000	84.232000	1.640000	77.673000	84.562000	
96.000000	0.076584	1.675000	75.831000	83.947000	1.959000	67.222000	71.070000	
97.000000	0.076142	1.666000	76.942000	84.762000	1.595000	79.333000	86.062000	
98.000000	0.075698	1.666000	77.750000	85.250000	1.639000	80.398000	85.656000	
99.000000	0.075250	1.670000	77.895000	85.088000	1.971000	62.884000	69.044000	
100.000000	0.074800	1.664000	77.597000	85.179000	1.613000	80.309000	85.778000	
101.000000	0.074347	1.664000	77.987000	85.210000	1.710000	78.165000	83.509000	
102.000000	0.073891	1.657000	78.000000	85.403000	1.701000	74.918000	81.240000	
103.000000	0.073433	1.661000	77.570000	84.955000	1.838000	72.101000	76.985000	
104.000000	0.072973	1.652000	77.496000	85.322000	1.669000	76.906000	84.198000	
105.000000	0.072509	1.649000	78.658000	85.708000	1.621000	79.617000	85.292000	
106.000000	0.072044	1.657000	78.090000	85.546000	1.686000	77.474000	83.023000	
107.000000	0.071576	1.641000	79.071000	86.329000	1.662000	77.445000	83.549000	
108.000000	0.071106	1.656000	78.204000	85.434000	1.653000	77.149000	84.522000	
109.000000	0.070633	1.649000	78.899000	85.882000	1.729000	75.851000	80.511000	
110.000000	0.070159	1.646000	77.999000	85.393000	1.609000	78.580000	85.049000	
111.000000	0.069682	1.643000	78.815000	86.004000	1.717000	73.730000	81.321000	
112.000000	0.069203	1.632000	79.314000	86.411000	1.746000	73.385000	80.389000	
113.000000	0.068722	1.645000	78.830000	85.770000	1.952000	65.554000	70.259000	
114.000000	0.068239	1.638000	79.425000	86.207000	1.829000	69.419000	75.284000	
115.000000	0.067754	1.637000	79.170000	86.380000	1.617000	79.087000	84.562000	
116.000000	0.067268	1.632000	79.054000	86.289000	1.639000	77.048000	83.671000	
117.000000	0.066779	1.629000	79.315000	86.462000	1.665000	78.343000	83.347000	
118.000000	0.066288	1.628000	79.373000	86.350000	1.615000	78.914000	85.494000	
119.000000	0.065796	1.627000	79.893000	86.482000	1.574000	80.568000	86.912000	
120.000000	0.065303	1.626000	79.090000	86.329000	1.565000	82.047000	86.669000	
121.000000	0.064807	1.622000	79.801000	86.747000	1.754000	74.072000	79.822000	
122.000000	0.064310	1.621000	79.922000	86.767000	1.596000	79.370000	86.143000	
123.000000	0.063812	1.623000	79.501000	86.513000	1.826000	72.037000	78.079000	
124.000000	0.063312	1.611000	80.853000	87.062000	1.611000	77.613000	85.373000	
125.000000	0.062810	1.629000	79.502000	86.411000	1.569000	81.067000	87.763000	
126.000000	0.062307	1.621000	80.387000	86.899000	1.852000	71.630000	77.553000	
127.000000	0.061803	1.615000	79.886000	86.767000	1.644000	78.386000	83.914000	
128.000000	0.061298	1.622000	80.001000	86.584000	1.978000	65.973000	70.827000	
129.000000	0.060792	1.610000	80.809000	87.235000	1.901000	67.094000	72.934000	
130.000000	0.060284	1.603000	81.883000	87.866000	1.861000	70.802000	75.567000	
131.000000	0.059775	1.607000	80.896000	87.490000	1.700000	78.998000	82.780000	
132.000000	0.059266	1.610000	80.401000	86.828000	2.017000	61.946000	67.342000	
133.000000	0.058755	1.604000	80.960000	87.347000	1.568000	82.497000	87.196000	
134.000000	0.058244	1.607000	81.089000	87.480000	1.702000	76.970000	82.172000	
135.000000	0.057731	1.593000	82.504000	88.192000	1.943000	67.845000	73.339000	
136.000000	0.057218	1.597000	81.883000	88.162000	2.096000	60.549000	65.357000	
137.000000	0.056704	1.589000	81.982000	88.060000	1.603000	79.458000	85.616000	
138.000000	0.056189	1.603000	81.007000	87.378000	1.852000	67.729000	74.311000	
139.000000	0.055674	1.591000	82.013000	88.131000	1.895000	69.530000	75.162000	
140.000000	0.055158	1.595000	81.761000	87.866000	1.657000	77.164000	83.995000	
141.000000	0.054642	1.588000	82.029000	88.335000	1.668000	74.498000	82.577000	
142.000000	0.054125	1.587000	82.040000	88.039000	1.872000	67.887000	74.433000	
143.000000	0.053608	1.581000	82.680000	88.396000	1.702000	75.770000	81.361000	
144.000000	0.053091	1.578000	83.251000	88.752000	1.617000	81.344000	85.251000	
145.000000	0.052573	1.582000	82.877000	88.518000	1.915000	63.387000	71.394000	
146.000000	0.052055	1.582000	82.488000	88.396000	1.780000	70.855000	78.120000	
147.000000	0.051537	1.576000	82.647000	88.711000	1.595000	79.862000	84.968000	
148.000000	0.051018	1.578000	82.810000	88.498000	1.667000	78.210000	84.684000	
149.000000	0.050500	1.578000	82.868000	88.772000	1.566000	83.372000	88.250000	
150.000000	0.049982	1.567000	83.356000	89.098000	1.714000	73.145000	79.984000	
151.000000	0.049463	1.569000	83.743000	89.078000	1.628000	79.831000	84.643000	
152.000000	0.048945	1.569000	83.325000	88.976000	1.563000	82.316000	86.994000	
153.000000	0.048427	1.567000	83.295000	89.078000	1.994000	64.376000	72.609000	
154.000000	0.047909	1.569000	83.687000	89.108000	1.535000	82.893000	88.250000	
155.000000	0.047392	1.562000	83.488000	89.210000	1.683000	77.653000	82.982000	
156.000000	0.046875	1.558000	84.046000	89.414000	1.576000	81.556000	86.386000	
157.000000	0.046358	1.566000	83.207000	88.925000	1.542000	84.877000	88.736000	
158.000000	0.045842	1.553000	84.532000	89.587000	1.678000	75.464000	83.428000	
159.000000	0.045326	1.551000	84.391000	89.811000	1.583000	81.389000	86.062000	
160.000000	0.044811	1.549000	84.415000	89.811000	1.609000	79.435000	85.616000	
161.000000	0.044296	1.549000	84.078000	89.627000	1.570000	82.219000	86.831000	
162.000000	0.043782	1.547000	84.337000	89.546000	1.555000	81.656000	88.128000	
163.000000	0.043269	1.551000	84.566000	89.658000	1.630000	79.027000	85.049000	
164.000000	0.042756	1.545000	84.955000	90.014000	1.565000	82.461000	87.439000	
165.000000	0.042245	1.535000	85.172000	90.442000	1.648000	78.019000	84.400000	
166.000000	0.041734	1.543000	84.373000	89.719000	1.780000	74.248000	79.538000	
167.000000	0.041225	1.545000	84.259000	89.668000	1.561000	82.435000	86.750000	
168.000000	0.040716	1.539000	85.269000	90.279000	1.573000	83.006000	86.467000	
169.000000	0.040208	1.533000	85.198000	90.309000	1.534000	84.658000	88.088000	
170.000000	0.039702	1.537000	84.987000	90.096000	1.766000	75.929000	80.835000	
171.000000	0.039197	1.525000	85.679000	90.737000	1.838000	71.078000	75.932000	
172.000000	0.038693	1.532000	85.410000	90.411000	1.868000	68.202000	75.243000	
173.000000	0.038190	1.529000	85.853000	90.686000	1.623000	79.273000	85.778000	
174.000000	0.037688	1.527000	85.970000	90.686000	1.583000	80.241000	85.818000	
175.000000	0.037188	1.521000	85.991000	90.717000	1.597000	79.272000	86.062000	
176.000000	0.036690	1.529000	85.218000	90.279000	1.721000	74.370000	82.172000	
177.000000	0.036193	1.521000	86.037000	90.859000	1.560000	81.978000	87.277000	
178.000000	0.035697	1.519000	86.280000	91.032000	1.586000	81.474000	86.264000	
179.000000	0.035204	1.515000	86.475000	91.124000	1.666000	77.399000	82.374000	
180.000000	0.034712	1.517000	86.353000	91.032000	1.524000	85.353000	89.344000	
181.000000	0.034221	1.512000	86.870000	91.307000	1.515000	84.680000	88.655000	
182.000000	0.033732	1.512000	86.475000	91.215000	1.509000	85.855000	89.100000	
183.000000	0.033246	1.505000	87.338000	91.623000	1.515000	82.977000	88.695000	
184.000000	0.032761	1.506000	87.309000	91.500000	1.548000	83.951000	87.115000	
185.000000	0.032278	1.500000	87.750000	91.836000	1.692000	76.782000	82.658000	
186.000000	0.031797	1.506000	87.279000	91.470000	1.504000	85.617000	89.425000	
187.000000	0.031318	1.497000	87.928000	92.081000	1.537000	82.930000	87.966000	
188.000000	0.030841	1.501000	87.304000	91.663000	1.564000	82.027000	87.561000	
189.000000	0.030367	1.497000	87.419000	91.867000	1.524000	83.389000	88.857000	
190.000000	0.029894	1.495000	87.979000	92.030000	1.736000	72.346000	79.943000	
191.000000	0.029424	1.489000	87.692000	91.948000	1.551000	82.756000	87.237000	
192.000000	0.028956	1.492000	87.601000	92.009000	1.498000	84.289000	89.263000	
193.000000	0.028491	1.486000	88.437000	92.386000	1.801000	72.462000	78.201000	
194.000000	0.028027	1.487000	88.481000	92.345000	1.632000	79.646000	84.643000	
195.000000	0.027567	1.484000	88.492000	92.437000	1.512000	85.002000	89.100000	
196.000000	0.027109	1.482000	88.486000	92.681000	1.612000	80.274000	86.062000	
197.000000	0.026653	1.485000	88.580000	92.417000	1.548000	84.765000	88.857000	
198.000000	0.026200	1.480000	88.917000	92.651000	1.561000	84.185000	88.047000	
199.000000	0.025750	1.475000	89.053000	92.854000	1.472000	86.705000	90.600000	
200.000000	0.025302	1.473000	89.247000	92.997000	1.489000	84.713000	88.776000	
201.000000	0.024858	1.472000	89.695000	93.129000	1.992000	69.102000	73.460000	
202.000000	0.024416	1.467000	89.595000	93.149000	1.555000	81.720000	87.480000	
203.000000	0.023977	1.469000	89.291000	92.895000	1.676000	78.569000	82.536000	
204.000000	0.023540	1.468000	89.498000	93.048000	1.472000	86.101000	90.397000	
205.000000	0.023107	1.461000	89.343000	93.037000	1.568000	82.415000	87.318000	
206.000000	0.022677	1.461000	90.175000	93.506000	1.467000	86.345000	90.478000	
207.000000	0.022250	1.459000	89.738000	93.455000	1.553000	83.236000	87.682000	
208.000000	0.021826	1.457000	90.274000	93.557000	1.503000	86.223000	89.222000	
209.000000	0.021405	1.456000	90.144000	93.496000	1.493000	85.859000	89.546000	
210.000000	0.020987	1.450000	90.497000	93.781000	1.518000	85.526000	88.088000	
211.000000	0.020572	1.450000	90.275000	93.669000	1.473000	85.834000	90.438000	
212.000000	0.020161	1.447000	90.478000	93.923000	1.514000	85.205000	88.574000	
213.000000	0.019753	1.446000	90.566000	93.791000	1.478000	86.075000	90.032000	
214.000000	0.019349	1.441000	90.825000	94.025000	1.490000	85.954000	89.546000	
215.000000	0.018948	1.442000	90.743000	94.015000	1.536000	84.019000	88.574000	
216.000000	0.018550	1.440000	90.728000	94.127000	1.551000	84.223000	88.047000	
217.000000	0.018156	1.440000	91.409000	94.442000	1.484000	85.905000	90.194000	
218.000000	0.017765	1.439000	91.342000	94.351000	1.581000	82.272000	87.156000	
219.000000	0.017378	1.436000	91.337000	94.218000	1.575000	82.558000	86.507000	
220.000000	0.016995	1.435000	91.174000	94.340000	1.500000	84.541000	89.019000	
221.000000	0.016615	1.432000	91.816000	94.666000	1.478000	85.956000	89.992000	
222.000000	0.016239	1.426000	91.767000	94.717000	1.574000	81.359000	87.358000	
223.000000	0.015867	1.427000	91.931000	94.707000	1.471000	85.550000	90.316000	
224.000000	0.015498	1.427000	91.762000	94.595000	1.456000	86.972000	90.802000	
225.000000	0.015134	1.430000	91.632000	94.707000	1.480000	85.685000	89.911000	
226.000000	0.014773	1.423000	92.065000	94.798000	1.493000	85.813000	90.194000	
227.000000	0.014416	1.419000	92.686000	95.185000	1.621000	79.880000	85.049000	
228.000000	0.014063	1.419000	92.531000	95.053000	1.487000	86.162000	90.478000	
229.000000	0.013714	1.417000	92.842000	95.267000	1.451000	87.913000	90.924000	
230.000000	0.013370	1.417000	92.268000	95.043000	1.477000	85.392000	90.073000	
231.000000	0.013029	1.412000	93.170000	95.531000	1.442000	88.975000	92.058000	
232.000000	0.012692	1.411000	92.815000	95.318000	1.466000	86.726000	90.194000	
233.000000	0.012360	1.409000	92.825000	95.389000	1.455000	88.253000	91.491000	
234.000000	0.012031	1.407000	93.080000	95.521000	1.457000	86.409000	90.802000	
235.000000	0.011707	1.402000	93.434000	95.755000	1.477000	85.705000	90.154000	
236.000000	0.011387	1.402000	93.633000	95.816000	1.466000	88.184000	90.559000	
237.000000	0.011072	1.400000	93.599000	95.786000	1.479000	86.544000	90.357000	
238.000000	0.010761	1.398000	93.868000	95.928000	1.467000	85.800000	90.316000	
239.000000	0.010454	1.394000	93.892000	96.101000	1.449000	88.195000	91.288000	
240.000000	0.010151	1.395000	93.798000	95.969000	1.468000	86.610000	90.194000	
241.000000	0.009853	1.394000	93.781000	96.071000	1.460000	87.046000	90.924000	
242.000000	0.009560	1.393000	93.982000	96.122000	1.465000	86.426000	90.883000	
243.000000	0.009270	1.387000	94.562000	96.468000	1.454000	87.862000	91.653000	
244.000000	0.008986	1.386000	94.273000	96.386000	1.448000	87.663000	91.207000	
245.000000	0.008706	1.385000	94.547000	96.447000	1.447000	88.712000	91.734000	
246.000000	0.008430	1.388000	94.054000	96.081000	1.455000	87.875000	90.721000	
247.000000	0.008159	1.385000	94.768000	96.498000	1.470000	86.929000	90.519000	
248.000000	0.007893	1.378000	95.076000	96.773000	1.455000	88.821000	91.370000	
249.000000	0.007632	1.382000	94.692000	96.447000	1.449000	88.208000	91.086000	
250.000000	0.007375	1.377000	95.036000	96.794000	1.452000	88.234000	91.167000	
251.000000	0.007123	1.376000	95.008000	96.763000	1.454000	89.075000	91.532000	
252.000000	0.006875	1.372000	95.351000	97.038000	1.441000	87.945000	91.532000	
253.000000	0.006633	1.373000	95.198000	96.844000	1.456000	88.241000	91.248000	
254.000000	0.006395	1.369000	95.504000	97.038000	1.446000	87.770000	91.856000	
255.000000	0.006162	1.370000	95.216000	96.885000	1.440000	88.892000	91.977000	
256.000000	0.005934	1.368000	95.413000	96.997000	1.447000	88.791000	91.734000	
257.000000	0.005711	1.366000	95.832000	97.272000	1.442000	87.766000	91.248000	
258.000000	0.005493	1.364000	95.628000	97.079000	1.444000	88.525000	91.491000	
259.000000	0.005279	1.362000	95.668000	97.241000	1.459000	87.608000	91.288000	
260.000000	0.005071	1.360000	96.383000	97.628000	1.463000	87.025000	90.640000	
261.000000	0.004868	1.362000	95.901000	97.343000	1.446000	87.288000	91.248000	
262.000000	0.004669	1.358000	96.292000	97.608000	1.449000	88.216000	91.410000	
263.000000	0.004476	1.359000	96.103000	97.445000	1.458000	88.766000	91.207000	
264.000000	0.004288	1.362000	96.032000	97.364000	1.449000	88.124000	91.653000	
265.000000	0.004105	1.355000	96.264000	97.588000	1.443000	88.724000	91.896000	
266.000000	0.003926	1.355000	96.391000	97.577000	1.448000	88.200000	91.653000	
267.000000	0.003753	1.352000	96.525000	97.750000	1.445000	87.921000	91.491000	
268.000000	0.003585	1.353000	96.447000	97.638000	1.456000	88.608000	91.532000	
269.000000	0.003423	1.351000	96.779000	97.832000	1.447000	89.124000	91.734000	
270.000000	0.003265	1.352000	96.437000	97.679000	1.447000	88.870000	91.815000	
271.000000	0.003113	1.349000	96.819000	97.893000	1.450000	88.117000	91.370000	
272.000000	0.002965	1.347000	96.814000	97.913000	1.449000	88.262000	91.532000	
273.000000	0.002823	1.347000	96.848000	97.862000	1.443000	88.488000	91.734000	
274.000000	0.002687	1.345000	97.230000	98.178000	1.444000	87.899000	91.572000	
275.000000	0.002555	1.346000	96.811000	97.903000	1.443000	87.600000	91.613000	
276.000000	0.002429	1.342000	97.055000	98.147000	1.446000	88.104000	91.613000	
277.000000	0.002308	1.344000	96.795000	97.974000	1.446000	88.945000	91.775000	
278.000000	0.002192	1.339000	96.902000	98.076000	1.451000	88.583000	91.856000	
279.000000	0.002082	1.343000	97.377000	98.270000	1.444000	89.033000	92.099000	
280.000000	0.001977	1.343000	97.171000	98.086000	1.446000	88.553000	91.856000	
281.000000	0.001877	1.339000	97.204000	98.219000	1.446000	88.662000	91.653000	
282.000000	0.001782	1.337000	97.369000	98.259000	1.441000	88.478000	91.856000	
283.000000	0.001693	1.339000	97.195000	98.127000	1.450000	88.208000	91.613000	
284.000000	0.001609	1.338000	97.509000	98.361000	1.447000	88.370000	91.572000	
285.000000	0.001531	1.340000	97.015000	98.046000	1.445000	88.120000	91.613000	
286.000000	0.001458	1.340000	97.451000	98.239000	1.448000	88.799000	91.856000	
287.000000	0.001390	1.337000	97.106000	98.178000	1.445000	88.654000	91.815000	
288.000000	0.001328	1.336000	97.513000	98.412000	1.447000	88.778000	92.018000	
289.000000	0.001271	1.338000	97.335000	98.137000	1.447000	88.545000	91.937000	
290.000000	0.001220	1.338000	97.197000	98.198000	1.443000	88.270000	91.653000	
291.000000	0.001174	1.335000	97.788000	98.463000	1.446000	88.370000	91.815000	
292.000000	0.001133	1.336000	97.514000	98.300000	1.445000	88.095000	91.572000	
293.000000	0.001098	1.335000	97.367000	98.280000	1.446000	88.603000	91.896000	
294.000000	0.001068	1.334000	97.556000	98.443000	1.445000	87.954000	91.694000	
295.000000	0.001043	1.333000	97.554000	98.432000	1.450000	88.766000	91.815000	
296.000000	0.001024	1.333000	97.612000	98.483000	1.444000	88.458000	91.694000	
297.000000	0.001011	1.335000	97.700000	98.412000	1.449000	88.341000	91.937000	
298.000000	0.001003	1.333000	97.609000	98.432000	1.446000	88.449000	91.775000	
299.000000	0.001000	1.331000	97.713000	98.514000	1.447000	88.695000	92.018000	
